video_path,label,identity,dataset,split
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\839_W037.mp4,fake,839,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\465_W026.mp4,fake,465,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\456_M138.mp4,fake,456,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\296_W100.mp4,fake,296,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\971_M138.mp4,fake,971,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\696_W016.mp4,fake,696,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\165_W028.mp4,fake,165,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\285_W116.mp4,fake,285,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\892_W110.mp4,fake,892,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\954_W101.mp4,fake,954,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\410_W019.mp4,fake,410,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\939_M034.mp4,fake,939,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\651_W010.mp4,fake,651,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\097_M121.mp4,fake,097,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\765_W027.mp4,fake,765,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\635_W007.mp4,fake,635,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\681_M131.mp4,fake,681,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\303_M105.mp4,fake,303,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\577_W110.mp4,fake,577,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\820_M018.mp4,fake,820,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\400_W018.mp4,fake,400,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\479_W029.mp4,fake,479,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\619_M120.mp4,fake,619,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\445_M034.mp4,fake,445,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\791_M015.mp4,fake,791,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\778_W028.mp4,fake,778,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\824_M019.mp4,fake,824,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\600_M118.mp4,fake,600,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\126_W022.mp4,fake,126,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\151_W026.mp4,fake,151,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\265_W111.mp4,fake,265,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\960_W006.mp4,fake,960,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\786_W133.mp4,fake,786,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\599_W125.mp4,fake,599,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\693_W016.mp4,fake,693,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\030_W008.mp4,fake,030,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\636_W007.mp4,fake,636,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\108_W019.mp4,fake,108,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\662_W012.mp4,fake,662,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\098_M121.mp4,fake,098,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\288_W125.mp4,fake,288,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\287_W125.mp4,fake,287,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\269_M015.mp4,fake,269,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\251_W041.mp4,fake,251,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\607_W100.mp4,fake,607,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\528_M101.mp4,fake,528,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\538_W136.mp4,fake,538,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\228_M011.mp4,fake,228,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\063_M118.mp4,fake,063,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\469_W027.mp4,fake,469,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\893_W110.mp4,fake,893,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\522_M101.mp4,fake,522,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\752_W024.mp4,fake,752,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\284_W116.mp4,fake,284,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\372_W013.mp4,fake,372,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\686_W015.mp4,fake,686,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\835_W036.mp4,fake,835,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\990_W012.mp4,fake,990,DF_MANIPULATED_03,test
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\852_M022.mp4,fake,852,DF_MANIPULATED_03,val
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\383_M027.mp4,fake,383,DF_MANIPULATED_03,train
E:\manipulated_videos_part_03\manipulated_videos\end_to_end_level_4\770_M012.mp4,fake,770,DF_MANIPULATED_03,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\978_W010.mp4,fake,978,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\571_M115.mp4,fake,571,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\014_M131.mp4,fake,014,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\636_W007.mp4,fake,636,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\360_W012.mp4,fake,360,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\853_W136.mp4,fake,853,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\483_W133.mp4,fake,483,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\154_W026.mp4,fake,154,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\697_M005.mp4,fake,697,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\556_W040.mp4,fake,556,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\678_W014.mp4,fake,678,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\283_M134.mp4,fake,283,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\894_M027.mp4,fake,894,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\393_M028.mp4,fake,393,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\600_M118.mp4,fake,600,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\298_M018.mp4,fake,298,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\271_W111.mp4,fake,271,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\773_W028.mp4,fake,773,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\618_W101.mp4,fake,618,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\508_W135.mp4,fake,508,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\175_M133.mp4,fake,175,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\291_M018.mp4,fake,291,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\423_W021.mp4,fake,423,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\065_W005.mp4,fake,065,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\658_M124.mp4,fake,658,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\495_M039.mp4,fake,495,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\985_W131.mp4,fake,985,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\326_M021.mp4,fake,326,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\764_W026.mp4,fake,764,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\129_M124.mp4,fake,129,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\220_W036.mp4,fake,220,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\064_M118.mp4,fake,064,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\116_W132.mp4,fake,116,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\471_W027.mp4,fake,471,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\179_M007.mp4,fake,179,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\101_W018.mp4,fake,101,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\353_M024.mp4,fake,353,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\596_W116.mp4,fake,596,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\544_W039.mp4,fake,544,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\847_M021.mp4,fake,847,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\034_W009.mp4,fake,034,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\768_M012.mp4,fake,768,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\568_M114.mp4,fake,568,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\212_M010.mp4,fake,212,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\746_M011.mp4,fake,746,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\971_M138.mp4,fake,971,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\770_M012.mp4,fake,770,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\075_W014.mp4,fake,075,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\777_M013.mp4,fake,777,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\507_W134.mp4,fake,507,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\445_M034.mp4,fake,445,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\235_M012.mp4,fake,235,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\330_W008.mp4,fake,330,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\582_M117.mp4,fake,582,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\706_W017.mp4,fake,706,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\613_M120.mp4,fake,613,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\433_M136.mp4,fake,433,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\707_M007.mp4,fake,707,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\474_W028.mp4,fake,474,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\716_W019.mp4,fake,716,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\392_W016.mp4,fake,392,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\595_W116.mp4,fake,595,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\342_M022.mp4,fake,342,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\118_W132.mp4,fake,118,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\646_W009.mp4,fake,646,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\391_W016.mp4,fake,391,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\641_W008.mp4,fake,641,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\153_M004.mp4,fake,153,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\822_W135.mp4,fake,822,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\324_M021.mp4,fake,324,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\523_M101.mp4,fake,523,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\633_W007.mp4,fake,633,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\084_W015.mp4,fake,084,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\317_W006.mp4,fake,317,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\964_W007.mp4,fake,964,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\415_M030.mp4,fake,415,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\514_M106.mp4,fake,514,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\823_M018.mp4,fake,823,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\543_M141.mp4,fake,543,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\464_M139.mp4,fake,464,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\174_W029.mp4,fake,174,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\997_W005.mp4,fake,997,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\165_W028.mp4,fake,165,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\711_M007.mp4,fake,711,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\553_W040.mp4,fake,553,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\068_W013.mp4,fake,068,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\943_M137.mp4,fake,943,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\744_M010.mp4,fake,744,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\930_W116.mp4,fake,930,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\715_M007.mp4,fake,715,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\895_M028.mp4,fake,895,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\127_M124.mp4,fake,127,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\311_M135.mp4,fake,311,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\513_M104.mp4,fake,513,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\325_M021.mp4,fake,325,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\585_W111.mp4,fake,585,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\097_M121.mp4,fake,097,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\276_M016.mp4,fake,276,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\367_W005.mp4,fake,367,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\071_M119.mp4,fake,071,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\673_W013.mp4,fake,673,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\248_W041.mp4,fake,248,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\667_W005.mp4,fake,667,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_4\156_W027.mp4,fake,156,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\839_W037.mp4,fake,839,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\831_W036.mp4,fake,831,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\925_M136.mp4,fake,925,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\082_W015.mp4,fake,082,DF_MANIPULATED_04,val
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\642_W008.mp4,fake,642,DF_MANIPULATED_04,train
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\952_W101.mp4,fake,952,DF_MANIPULATED_04,test
E:\manipulated_videos_part_04\manipulated_videos\end_to_end_level_5\981_W010.mp4,fake,981,DF_MANIPULATED_04,train
